3.5851
3.3427
2.7409
2.4144
1.8473
1.2147
0.75416
0.40901
0.30235
0.11816
-0.097143
0.2527
0.4059
0.75911
1.2476
1.6841
2.1879
2.7776
3.2916
3.8246
4.3344
4.799
5.4569
6.0553
6.5276
7.0476
7.494
7.8768
8.3167
8.6509
9.1023
9.346
9.6791
10.007
10.204
10.716
10.947
11.17
11.545
11.65
11.985
12.232
12.518
12.783
12.987
13.28
13.505
13.746
13.931
14.047
14.029
14.127
14.094
14.117
14.184
14.267
14.153
14.207
14.17
14.23
14.117
14.179
14.22
14.27
14.324
14.295
14.278
14.401
14.489
14.775
14.74
14.91
14.935
15.015
14.904
14.771
14.574
14.354
13.836
13.156
12.373
11.264
10.014
8.6487
6.8858
5.1319
3.1563
0.97337
-1.2753
-3.7571
-6.3274
-8.9395
-11.57
-13.97
-16.268
-17.802
-18.523
-18.463
-17.563
-16.296
-14.506
-12.805
-11.055
-9.611
-8.3331
-7.3679
-6.4874
-5.7762
-5.0935
-4.5516
-3.986
-3.2254
-2.3902
-1.7668
-0.92709
-0.27043
0.43039
0.81435
1.3637
1.6778
2.1441
2.2301
2.3983
2.3797
2.4832
2.5412
2.6274
2.5526
2.5777
2.4031
2.4445
2.3791
2.3135
2.4064
2.3918
2.3711
2.2757
2.342
2.2177
2.1131
2.1117
2.1684
2.27
2.6149
2.8896
3.1034
3.1811
3.1401
2.8382
2.6273
