9.0757
6.7439
6.9698
11.118
10.011
4.5957
0.74859
1.6215
3.1885
0.78544
0.9243
4.3044
4.1757
5.5701
-1.7467
0.62315
0.54683
2.674
0.80287
0.1698
1.968
-1.191
-2.8593
-0.55649
2.3394
7.6798
8.6192
2.1736
9.2069
10.717
8.5296
5.8518
10.973
8.9501
9.1922
11.779
17.69
17.433
20.913
16.466
21.927
19.674
20.905
13.232
13.766
12.601
9.7183
10.733
7.2494
10.372
12.807
12.825
8.2579
10.069
14.659
15.936
4.7697
12.383
12.726
10.736
8.4805
8.4944
17.193
17.257
17.623
20.461
21.696
24.553
21.039
15.382
15.432
20.57
15.825
18.219
18.452
20.451
19.67
17.294
23.581
14.842
8.7576
11.451
3.9628
0.42217
7.6041
-1.3924
-4.4894
-5.544
-4.8001
-9.1453
-9.3304
-11.501
-7.5592
-14.044
-13.972
-15.605
-16.768
-17.307
-14.167
-16.724
-5.9936
-5.8111
-5.3748
-5.423
0.45343
-2.6605
-7.213
-6.1577
-7.6781
-4.6859
-8.3869
-8.0564
-12.166
-0.90433
2.4375
-1.2488
-0.34565
-1.0179
-1.385
-4.6958
-5.2561
-4.7129
-2.4977
-3.0591
-2.0123
6.4517
13.912
3.5606
7.0281
5.632
13.443
10.478
-0.29836
9.5267
3.4332
5.0433
5.2691
4.7545
13.179
13.621
4.0789
-1.5353
3.4356
0.15359
-4.3557
-7.2731
-2.8088
2.3653
-7.0572
-6.0859
